caso_id,llamante_descripcion,llamante_genero,llamante_vinculo_ninios_presentes,violencia_tipo,victima_edad,victima_rango_etario,victima_genero,victima_cantidad,agresor_cantidad,agresor_genero,agresor_relacion_victima,llamado_derivacion,llamado_fecha,llamado_hora,llamado_region
457746,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-23,21:23,Pampeana
457747,Familiar,Femenino,Otro familiar,Física y psicológica,9,06 a 11 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-23,21:26,NOA
457748,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-23,21:52,Pampeana
457749,Familiar,Masculino,Padre,Psicológica,24,18 a 29 años,Masculino,1,1,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-23,21:56,Metropolitana
457750,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-01-23,22:26,Metropolitana
457751,Vecina/o,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,NS/NC,1,1,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-01-24,00:06,Metropolitana
457752,Víctima,Masculino,Padre,Psicológica,45,40 a 49 años,Masculino,2,1,Masculino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-24,07:24,Metropolitana
457753,Víctima,Femenino,Madre,Psicológica,45,40 a 49 años,Femenino,2,1,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-01-24,07:28,Metropolitana
457754,Víctima,Masculino,Otro familiar,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-24,09:23,Metropolitana
457755,Víctima,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-24,09:51,Metropolitana
457756,Familiar,Femenino,Madre,Psicológica,13,12 a 17 años,Masculino,1,1,Femenino,Abuelo/a,Llamante solicitó información y/o orientación,2024-01-24,09:53,Ns/Nc
457758,Víctima,Femenino,Madre,Física y psicológica,39,30 a 39 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-24,10:37,Metropolitana
457759,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-24,11:31,Metropolitana
452353,Víctima,Masculino,NS/NC,Psicológica,74,Más de 60 años,Masculino,2,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-24,11:51,Metropolitana
"457760,Otro/a,Femenino,Otro/a no familiar,""Física, sexual, psicológica y económica"",39,30 a 39 años,Femenino,3,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-24,12:32,NEA"
457253,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-24,15:27,Metropolitana
457761,Víctima,Masculino,No hay niñas/os,Psicológica,39,30 a 39 años,Masculino,1,1,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-24,15:47,Metropolitana
457762,Otro/a,Femenino,NS/NC,Física y psicológica,6,06 a 11 años,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-24,15:53,Metropolitana
457764,Víctima,Femenino,Madre,Económica y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-24,15:59,NOA
457763,Familiar,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-24,16:10,Metropolitana
457765,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-24,16:39,Ns/Nc
457373,Víctima,Femenino,Madre,Física y psicológica,28,18 a 29 años,Femenino,5,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-24,17:19,Metropolitana
457766,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-24,21:01,Ns/Nc
457767,Víctima,Femenino,Madre,Psicológica,45,40 a 49 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-24,22:13,Metropolitana
452788,Víctima,Femenino,No hay niñas/os,Física y psicológica,25,18 a 29 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-24,23:47,NOA
457769,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-24,23:59,Metropolitana
457768,Víctima,Femenino,NS/NC,Psicológica,17,12 a 17 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-24,23:59,Metropolitana
457770,Familiar,Femenino,NS/NC,Física y psicológica,18,18 a 29 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-25,00:02,Metropolitana
457771,Comisaría,Masculino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,2,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-25,00:16,Metropolitana
456930,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,01:27,NEA
457772,Comisaría,Femenino,Otro/a no familiar,Física y psicológica,30,30 a 39 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-25,03:37,Metropolitana
457773,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,09:08,Cuyo
457774,Familiar,Femenino,No hay niñas/os,Psicológica,78,Más de 60 años,Masculino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-25,09:51,NOA
457775,Otro/a,Femenino,Otro familiar,Psicológica,16,12 a 17 años,Femenino,1,2,Femenino,Abuelo/a,Llamante solicitó información y/o orientación,2024-01-25,12:57,Metropolitana
457776,Hospital,Femenino,Otro/a no familiar,Física y psicológica,14,12 a 17 años,Femenino,1,1,Masculino,Pareja,Desplazamiento de un equipo movil a donde se encontraba la víctima,2024-01-25,13:18,Metropolitana
457777,Otro/a,Femenino,NS/NC,Psicológica,17,12 a 17 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-25,13:37,NEA
457778,Víctima,Femenino,No hay niñas/os,Psicológica,22,18 a 29 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-25,15:04,Metropolitana
457779,Familiar,Femenino,NS/NC,Física y psicológica,65,Más de 60 años,Femenino,2,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-25,15:39,NOA
457780,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-25,16:10,PAMPEANA
457781,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,16:18,Metropolitana
457782,Otro/a,Masculino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-25,16:24,Metropolitana
457783,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,16:29,Metropolitana
457777,Víctima,Femenino,NS/NC,Psicológica,17,12 a 17 años,Femenino,1,1,Femenino,NS/NC,Llamante solicitó información y/o orientación,2024-01-25,16:47,NEA
457784,Vecina/o,Femenino,No hay niñas/os,Psicológica,80,Más de 60 años,Femenino,1,1,Femenino,Hermano/a,No había móviles y/o Equipos para realizar la intervención,2024-01-25,16:55,Metropolitana
457784,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,18:10,Metropolitana
"457786,Víctima,Femenino,Madre,""Física, sexual y psicológica"",20,18 a 29 años,Femenino,2,1,Masculino,Ex pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-25,18:44,Metropolitana"
457787,Familiar,Femenino,NS/NC,Física y psicológica,18,18 a 29 años,Femenino,1,1,Masculino,Ex pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-25,19:05,Metropolitana
457788,Familiar,Femenino,Otro familiar,Física y psicológica,7,06 a 11 años,Femenino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-25,19:32,Metropolitana
457786,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-25,21:03,Metropolitana
457789,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,21:06,Ns/Nc
457790,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-25,21:56,Ns/Nc
449750,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-25,23:12,Metropolitana
457791,Víctima,Femenino,Madre,Psicológica,2,0 a 5 años,Femenino,2,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-26,00:39,Patagonia
457792,Vecina/o,NS/NC,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,NS/NC,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-26,00:55,Metropolitana
457794,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Otro/a conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-26,03:38,Metropolitana
457795,NS/NC,Femenino,Madre,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-26,08:48,Metropolitana
425676,NS/NC,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-26,09:20,Metropolitana
457798,Vecina/o,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-26,11:04,Metropolitana
457800,Víctima,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-26,12:53,Metropolitana
457801,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-26,14:25,Metropolitana
457803,Otro/a,Femenino,Otro/a no familiar,Psicológica,7,06 a 11 años,NS/NC,3,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-26,14:51,Cuyo
457804,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Está interviniendo o se deriva a otra institución,2024-01-26,14:54,Metropolitana
457805,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-26,15:02,Pampeana
457806,Víctima,Femenino,Madre,Física y psicológica,40,40 a 49 años,Femenino,3,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-26,15:23,NOA
457807,Familiar,Femenino,Otro familiar,Psicológica,10,06 a 11 años,Masculino,1,1,Masculino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-01-26,16:06,Patagonia
457322,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-26,16:16,Metropolitana
"457808,Familiar,Femenino,No hay niñas/os,""Física, sexual y psicológica"",32,30 a 39 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-26,16:25,Pampeana"
457809,Familiar,Femenino,No hay niñas/os,Psicológica,66,Más de 60 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-26,16:39,Metropolitana
456253,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-26,19:06,Metropolitana
457811,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-26,22:09,Metropolitana
457812,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,2,Masculino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-01-26,22:32,Metropolitana
457813,Vecina/o,Masculino,Otro/a no familiar,Física y psicológica,16,12 a 17 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-27,02:11,PAMPEANA
457814,Familiar,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-27,02:32,Metropolitana
457815,Familiar,Masculino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-27,02:42,Metropolitana
457816,Familiar,Femenino,No hay niñas/os,Psicológica,79,Más de 60 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-27,03:01,Metropolitana
457269,Víctima,Masculino,NS/NC,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-01-27,03:39,Metropolitana
457817,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Otro/a no conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-27,09:47,Metropolitana
457819,Vecina/o,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,NS/NC,3,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-27,12:13,Metropolitana
457820,Vecina/o,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Masculino,2,2,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-27,15:37,NOA
457514,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-27,16:57,Metropolitana
457821,Otra/o sobre una situación de conflicto familiar,Femenino,Otro familiar,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-27,18:42,Metropolitana
423096,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-27,23:55,Metropolitana
457823,Víctima,Femenino,Madre,Física y psicológica,31,30 a 39 años,Femenino,14,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-28,00:45,Metropolitana
457824,Familiar,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-28,01:26,Metropolitana
457825,Víctima,Femenino,Madre,Psicológica,34,30 a 39 años,Femenino,3,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-28,01:35,Metropolitana
457826,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-28,01:50,Metropolitana
457827,Comisaría,Masculino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Pareja,No había móviles y/o Equipos para realizar la intervención,2024-01-28,06:21,Metropolitana
457828,Víctima,Masculino,No hay niñas/os,Psicológica,59,50 a 59 años,Masculino,1,2,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-28,06:31,Pampeana
457829,Vecina/o,Masculino,Otro/a no familiar,Psicológica,5,0 a 5 años,Masculino,1,1,NS/NC,NS/NC,No había móviles y/o Equipos para realizar la intervención,2024-01-28,06:38,Metropolitana
457830,Otra/o sobre una situación de conflicto familiar,Femenino,Hermano/a,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-28,06:56,Metropolitana
457831,Familiar,Femenino,Hermano/a,Psicológica,Sin dato,Sin dato,Femenino,1,2,Femenino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-01-28,17:18,NOA
457832,Víctima,Femenino,Madre,Psicológica,25,18 a 29 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-28,17:22,Metropolitana
457834,Víctima,Femenino,No hay niñas/os,Física y psicológica,23,18 a 29 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-28,22:31,Metropolitana
457836,Víctima,Femenino,Madre,Psicológica,30,30 a 39 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-29,01:05,Metropolitana
456253,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,NS/NC,Llamante solicitó información y/o orientación,2024-01-29,02:36,Metropolitana
457837,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-29,05:21,Metropolitana
457838,Víctima,Femenino,Hermano/a,Física y psicológica,15,12 a 17 años,Femenino,2,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-29,05:30,Metropolitana
456253,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-29,10:12,Metropolitana
457839,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-29,11:28,Metropolitana
457841,Víctima,Femenino,NS/NC,Psicológica,19,18 a 29 años,Femenino,2,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-29,12:41,Metropolitana
457842,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-29,12:50,Metropolitana
457843,Víctima,Femenino,Madre,Física y psicológica,31,30 a 39 años,Femenino,3,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-29,13:08,Metropolitana
